# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 26K of event 'branch-instructions'
# Event count (approx.): 4608900479
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                                    
# ........  .......  ............................  ..........................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................................
#
     0.13%  test     [kernel.kallsyms]             [k] free_unref_page_commit
     0.13%  test     libjpeg.so.8.2.2              [.] 0x00000000000271cd
     0.13%  test     [kernel.kallsyms]             [k] __mod_lruvec_page_state
     0.12%  test     [kernel.kallsyms]             [k] free_unref_page_list
     0.12%  test     libjpeg.so.8.2.2              [.] 0x000000000004be69
     0.12%  test     libjpeg.so.8.2.2              [.] 0x0000000000037320
     0.12%  test     libjpeg.so.8.2.2              [.] jpeg_fill_bit_buffer@plt
     0.11%  test     libjpeg.so.8.2.2              [.] 0x000000000004be87
     0.11%  test     libjpeg.so.8.2.2              [.] 0x000000000003d78b
     0.11%  test     libjpeg.so.8.2.2              [.] 0x000000000004beb7
     0.11%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5fb
     0.11%  test     libjpeg.so.8.2.2              [.] 0x000000000003d53c
     0.11%  test     libjpeg.so.8.2.2              [.] 0x000000000004c715
     0.10%  test     [kernel.kallsyms]             [k] _compound_head
     0.10%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7c2
     0.10%  test     test                          [.] std::vector<int, std::allocator<int> >::push_back(int const&)
     0.10%  test     libjpeg.so.8.2.2              [.] 0x000000000004be44
     0.10%  test     libjpeg.so.8.2.2              [.] 0x000000000003d617
     0.10%  test     libjpeg.so.8.2.2              [.] 0x000000000002792e
     0.10%  test     libjpeg.so.8.2.2              [.] 0x0000000000027952
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5de
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7b3
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000003d62f
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7db
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6af
     0.09%  test     [kernel.kallsyms]             [k] sync_regs
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000004be93
     0.09%  test     libjpeg.so.8.2.2              [.] 0x0000000000006119
     0.09%  test     [kernel.kallsyms]             [k] __irqentry_text_end
     0.09%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c8
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000004c240
     0.09%  test     libjpeg.so.8.2.2              [.] 0x0000000000027229
     0.09%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7a5
     0.08%  test     test                          [.] decltype (::new ((void*)(0)) int((declval<int const&>)())) std::construct_at<int, int const&>(int*, int const&)
     0.08%  test     libjpeg.so.8.2.2              [.] 0x000000000003d57d
     0.08%  test     libjpeg.so.8.2.2              [.] 0x000000000004be83
     0.08%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8ba
     0.08%  test     libjpeg.so.8.2.2              [.] 0x00000000000271a0
     0.08%  test     libjpeg.so.8.2.2              [.] 0x000000000002724c
     0.08%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ad
     0.08%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b97
     0.08%  test     libjpeg.so.8.2.2              [.] 0x000000000004c711
     0.08%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a46
     0.08%  test     [kernel.kallsyms]             [k] xas_descend
     0.08%  test     [kernel.kallsyms]             [k] post_alloc_hook
     0.07%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d6e
     0.07%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d62
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6cf
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000002785c
     0.07%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a67
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d59c
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000003d79d
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000004c70d
     0.07%  test     [kernel.kallsyms]             [k] do_user_addr_fault
     0.07%  test     [kernel.kallsyms]             [k] mem_cgroup_css_rstat_flush
     0.07%  test     libjpeg.so.8.2.2              [.] 0x000000000004be6f
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000004be8f
     0.06%  test     [kernel.kallsyms]             [k] __mem_cgroup_charge
     0.06%  test     [kernel.kallsyms]             [k] crypto_shash_update
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000003d544
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6a5
     0.06%  test     [kernel.kallsyms]             [k] free_swap_cache
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000004bf0f
     0.06%  test     libjpeg.so.8.2.2              [.] 0x0000000000015561
     0.06%  test     libjpeg.so.8.2.2              [.] jpeg_huff_decode
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000002793e
     0.06%  test     libjpeg.so.8.2.2              [.] 0x000000000003d603
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000004bee0
     0.05%  test     libjpeg.so.8.2.2              [.] 0x00000000000156ae
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027234
     0.05%  test     [kernel.kallsyms]             [k] mem_cgroup_from_task
     0.05%  test     [kernel.kallsyms]             [k] _find_first_bit
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000004c812
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000006135
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b90
     0.05%  test     [kernel.kallsyms]             [k] consume_stock
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b0
     0.05%  test     [kernel.kallsyms]             [k] pud_val
     0.05%  test     libjpeg.so.8.2.2              [.] 0x00000000000155b7
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027241
     0.05%  test     test                          [.] void _mm512_memcpy<unsigned char>(unsigned char*, unsigned char const*, unsigned long)
     0.05%  test     libm.so.6                     [.] __atan2f_finite@GLIBC_2.15
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000003d64b
     0.05%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b6
     0.05%  test     libjpeg.so.8.2.2              [.] 0x0000000000027962
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027960
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a3f
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027244
     0.04%  test     test                          [.] std::vector<int, std::allocator<int> >::size() const
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004be75
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000002795b
     0.04%  test     libjpeg.so.8.2.2              [.] 0x00000000000155c3
     0.04%  test     [kernel.kallsyms]             [k] policy_node
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004be8b
     0.04%  test     [kernel.kallsyms]             [k] memset_orig
     0.04%  test     libjpeg.so.8.2.2              [.] 0x00000000000156be
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ec
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7a9
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d59
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027265
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e3f
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004beff
     0.04%  test     [kernel.kallsyms]             [k] _raw_read_lock
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000002797f
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7f3
     0.04%  test     test                          [.] int const& std::forward<int const&>(std::remove_reference<int const&>::type&)
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027958
     0.04%  test     [kernel.kallsyms]             [k] refill_obj_stock
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000003d790
     0.04%  test     [kernel.kallsyms]             [k] pmd_val
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bd6
     0.04%  test     [kernel.kallsyms]             [k] mod_objcg_state
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027bf4
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e4c
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027bf0
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004be97
     0.04%  test     [kernel.kallsyms]             [k] __rmqueue_pcplist
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a98
     0.04%  test     libjpeg.so.8.2.2              [.] 0x0000000000027237
     0.04%  test     libjpeg.so.8.2.2              [.] 0x000000000004beb3
     0.04%  test     [kernel.kallsyms]             [k] vm_normal_page
     0.04%  test     [kernel.kallsyms]             [k] should_fail_alloc_page
     0.04%  test     [kernel.kallsyms]             [k] policy_nodemask
     0.04%  test     libtbb.so.12.12               [.] tbb::detail::d1::task* tbb::detail::r1::task_dispatcher::local_wait_for_all<false, tbb::detail::r1::outermost_worker_waiter>(tbb::detail::d1::task*, tbb::detail::r1::outermost_worker_waiter&)
     0.03%  test     [kernel.kallsyms]             [k] ext4_do_update_inode.isra.0
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000007de3
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027850
     0.03%  test     [kernel.kallsyms]             [k] __mod_lruvec_state
     0.03%  test     [kernel.kallsyms]             [k] folio_clear_dirty_for_io
     0.03%  test     [kernel.kallsyms]             [k] _raw_spin_unlock
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000271fa
     0.03%  test     [kernel.kallsyms]             [k] ext4_fill_raw_inode
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027922
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027410
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000155b0
     0.03%  test     [kernel.kallsyms]             [k] memcg_slab_post_alloc_hook
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7eb
     0.03%  test     [kernel.kallsyms]             [k] kmem_cache_alloc
     0.03%  test     [kernel.kallsyms]             [k] vfs_write
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6fb
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bb1
     0.03%  test     [kernel.kallsyms]             [k] __folio_alloc
     0.03%  test     [kernel.kallsyms]             [k] memcg_check_events
     0.03%  test     test                          [.] std::atan2(float, float)
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000026d4e
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004bed1
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027260
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027860
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d609
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c0
     0.03%  test     [kernel.kallsyms]             [k] free_pcppages_bulk
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000270d1
     0.03%  test     [kernel.kallsyms]             [k] ext4_inode_csum
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2b3
     0.03%  test     libz.so.1.2.11                [.] inflate
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8b3
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d54
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004c709
     0.03%  test     [kernel.kallsyms]             [k] send_to_group
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a5e
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d64f
     0.03%  test     libjpeg.so.8.2.2              [.] 0x0000000000027167
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000059e2
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d653
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000003d799
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004be7b
     0.03%  test     libjpeg.so.8.2.2              [.] 0x00000000000271ee
     0.03%  test     [kernel.kallsyms]             [k] mpage_prepare_extent_to_map
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004bef3
     0.03%  test     libjpeg.so.8.2.2              [.] jpeg_huff_decode@plt
     0.03%  test     [kernel.kallsyms]             [k] asm_exc_page_fault
     0.03%  test     [kernel.kallsyms]             [k] free_pages_and_swap_cache
     0.03%  test     [kernel.kallsyms]             [k] available_idle_cpu
     0.03%  test     [kernel.kallsyms]             [k] access_error
     0.03%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6f6
     0.03%  test     [kernel.kallsyms]             [k] stop_this_handle
     0.03%  test     [kernel.kallsyms]             [k] xas_start
     0.03%  test     [kernel.kallsyms]             [k] error_entry
     0.02%  test     [kernel.kallsyms]             [k] up_write
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b87
     0.02%  test     [kernel.kallsyms]             [k] obj_cgroup_charge
     0.02%  test     libm.so.6                     [.] __atan2f
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000271ab
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000000610b
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4d2
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c258
     0.02%  test     [kernel.kallsyms]             [k] __raw_spin_lock_irqsave
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c27a
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c252
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027955
     0.02%  test     [kernel.kallsyms]             [k] folio_unlock
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027937
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a53
     0.02%  test     [kernel.kallsyms]             [k] xas_set_mark
     0.02%  test     [kernel.kallsyms]             [k] _raw_spin_unlock_irqrestore
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c26e
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d629
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d645
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d533
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2c9
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c6
     0.02%  test     test                          [.] void std::allocator_traits<std::allocator<int> >::construct<int, int const&>(std::allocator<int>&, int*, int const&)
     0.02%  test     [kernel.kallsyms]             [k] __filemap_add_folio
     0.02%  test     test                          [.] operator new(unsigned long, void*)
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8c1
     0.02%  test     [kernel.kallsyms]             [k] filemap_get_folios_tag
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c23a
     0.02%  test     [kernel.kallsyms]             [k] find_lock_entries
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d637
     0.02%  test     libc.so.6                     [.] __GI___pthread_enable_asynccancel
     0.02%  test     [kernel.kallsyms]             [k] __mark_inode_dirty
     0.02%  test     [kernel.kallsyms]             [k] ext4_es_can_be_merged.isra.0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c704
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000270d8
     0.02%  test     [kernel.kallsyms]             [k] __es_insert_extent
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000015617
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d800
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d797
     0.02%  test     libz.so.1.2.11                [.] 0x0000000000002d3f
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7e2
     0.02%  test     [kernel.kallsyms]             [k] __fget_light
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6f1
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000156a9
     0.02%  test     [kernel.kallsyms]             [k] fsnotify
     0.02%  test     [kernel.kallsyms]             [k] from_kprojid
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b82
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000003d65b
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000276de
     0.02%  test     [kernel.kallsyms]             [k] perf_adjust_freq_unthr_context
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b6d
     0.02%  test     [kernel.kallsyms]             [k] block_invalidate_folio
     0.02%  test     [kernel.kallsyms]             [k] truncate_cleanup_folio
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a4c
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027950
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027853
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e29
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2d5
     0.02%  test     test                          [.] std::vector<int, std::allocator<int> >::operator[](unsigned long)
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000002788d
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027815
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000278c1
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ec6
     0.02%  test     libm.so.6                     [.] __sqrtf
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000275fd
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027aa3
     0.02%  test     [kernel.kallsyms]             [k] __srcu_read_unlock
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c299
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c246
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000273e0
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2ff
     0.02%  test     libjpeg.so.8.2.2              [.] 0x000000000004c26a
     0.02%  test     libjpeg.so.8.2.2              [.] 0x00000000000059b2
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000027931
     0.02%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e62
     0.01%  test     [kernel.kallsyms]             [k] __get_vma_policy
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027115
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e43
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002726d
