# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 27K of event 'branch-instructions'
# Event count (approx.): 6200647974
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                             
# ........  .......  ............................  ...................................................................................................................................................................................................................................................................................................................
#
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d682
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7f6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020623
     0.01%  test     [kernel.kallsyms]             [k] workingset_update_node
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000288d4
     0.01%  test     [kernel.kallsyms]             [k] change_protection
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ba
     0.01%  test     [kernel.kallsyms]             [k] link_path_walk.part.0.constprop.0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d711
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000001bc94
     0.00%  test     [kernel.kallsyms]             [k] pud_val
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000001555b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5f0
     0.00%  test     libc.so.6                     [.] _IO_do_write@@GLIBC_2.2.5
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015592
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4b5
     0.00%  test     [kernel.kallsyms]             [k] ext4_nonda_switch
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f6a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000288bf
     0.00%  test     [kernel.kallsyms]             [k] __ext4_journal_stop
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d645
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d449
     0.00%  test     [kernel.kallsyms]             [k] generic_write_end
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d8c2
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000017a4d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5a0
     0.00%  test     [kernel.kallsyms]             [k] apparmor_file_permission
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bb4d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015ec6
     0.00%  test     [kernel.kallsyms]             [k] jbd2_journal_stop
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bf7d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015600
     0.00%  test     [kernel.kallsyms]             [k] __memset
     0.00%  test     [kernel.kallsyms]             [k] ext4_es_insert_delayed_block
     0.00%  test     [kernel.kallsyms]             [k] folio_create_empty_buffers
     0.00%  test     [kernel.kallsyms]             [k] node_dirty_ok
     0.00%  test     [kernel.kallsyms]             [k] bio_add_folio
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000018f6d
     0.00%  test     [kernel.kallsyms]             [k] kfree
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020680
     0.00%  test     [kernel.kallsyms]             [k] folio_account_dirtied
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d11
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4b9
     0.00%  test     [kernel.kallsyms]             [k] unlock_page
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c46c
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000018fc6
     0.00%  test     [kernel.kallsyms]             [k] ext4_invalidate_folio
     0.00%  test     [kernel.kallsyms]             [k] update_curr
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d475
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d629
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000018fb8
     0.00%  test     [kernel.kallsyms]             [k] alloc_buffer_head
     0.00%  test     [kernel.kallsyms]             [k] jbd2_journal_dirty_metadata
     0.00%  test     [kernel.kallsyms]             [k] filemap_free_folio
     0.00%  test     [kernel.kallsyms]             [k] balance_dirty_pages_ratelimited_flags
     0.00%  test     [kernel.kallsyms]             [k] call_function_single_prep_ipi
     0.00%  test     [kernel.kallsyms]             [k] __blk_bios_map_sg
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002071f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bea1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d63d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000008e17
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c814
     0.00%  test     [kernel.kallsyms]             [k] ext4_da_write_begin
     0.00%  test     [kernel.kallsyms]             [k] syscall_return_via_sysret
     0.00%  test     [kernel.kallsyms]             [k] process_output_block
     0.00%  test     [kernel.kallsyms]             [k] wbc_account_cgroup_owner
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000155ca
     0.00%  test     [kernel.kallsyms]             [k] current_time
     0.00%  test     [kernel.kallsyms]             [k] __mnt_want_write
     0.00%  test     [kernel.kallsyms]             [k] radix_tree_lookup
     0.00%  test     [kernel.kallsyms]             [k] inode_to_bdi
     0.00%  test     [kernel.kallsyms]             [k] kill_fasync
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020662
     0.00%  test     [kernel.kallsyms]             [k] errseq_check
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000006103
     0.00%  test     [kernel.kallsyms]             [k] vma_interval_tree_insert
     0.00%  test     [kernel.kallsyms]             [k] lockref_get_not_zero
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048df3
     0.00%  test     libc.so.6                     [.] __mempcpy_evex_unaligned_erms
     0.00%  test     [kernel.kallsyms]             [k] _raw_read_unlock
     0.00%  test     [kernel.kallsyms]             [k] strcmp
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028be7
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b7c
     0.00%  test     [kernel.kallsyms]             [k] __folio_start_writeback
     0.00%  test     test                          [.] memset@plt
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000275fd
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027413
     0.00%  test     [kernel.kallsyms]             [k] xas_clear_mark
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b9a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d61b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000279cc
     0.00%  test     libc.so.6                     [.] read
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028811
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000017a8f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002788d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7f8
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bcc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027c0a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002723a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002720f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027aa3
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000271d0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d1f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000271ee
     0.00%  test     [kernel.kallsyms]             [k] syscall_enter_from_user_mode
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027971
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027711
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c383
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027733
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2fb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002070e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000156de
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000287ac
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000373d0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bef
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b50
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e94
     0.00%  test     [kernel.kallsyms]             [k] hrtimer_interrupt
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000156a9
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028aa9
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3d1
     0.00%  test     [kernel.kallsyms]             [k] native_set_pte
     0.00%  test     [kernel.kallsyms]             [k] __check_heap_object
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bad
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028cdf
     0.00%  test     [kernel.kallsyms]             [k] filemap_get_entry
     0.00%  test     [kernel.kallsyms]             [k] __radix_tree_lookup
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c246
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004b8ca
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2b3
     0.00%  test     [kernel.kallsyms]             [k] ext4_sb_block_valid
     0.00%  test     [kernel.kallsyms]             [k] update_cfs_group
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b1c
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000288a2
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2c9
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027591
     0.00%  test     [kernel.kallsyms]             [k] vma_adjust_trans_huge
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e25
     0.00%  test     libjpeg.so.8.2.2              [.] jpeg_make_d_derived_tbl
     0.00%  test     [kernel.kallsyms]             [k] vm_get_page_prot
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000028ba8
     0.00%  test     [kernel.kallsyms]             [k] obj_cgroup_charge
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c564
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c22f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000275f0
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::d1::task* tbb::detail::r1::task_dispatcher::local_wait_for_all<false, tbb::detail::r1::external_waiter>(tbb::detail::d1::task*, tbb::detail::r1::external_waiter&)
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027c43
     0.00%  test     [kernel.kallsyms]             [k] entry_SYSCALL_64_after_hwframe
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015607
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2ab
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000288f3
     0.00%  test     ld-linux-x86-64.so.2          [.] _dl_lookup_symbol_x
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d3f
     0.00%  test     test                          [.] std::sqrt(float)
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c295
     0.00%  test     [kernel.kallsyms]             [k] pgd_none
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c32f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000278ac
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000272c8
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bead
     0.00%  test     [kernel.kallsyms]             [k] vfs_read
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a49
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000026d49
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000059e2
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000279fb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027708
     0.00%  test     [kernel.kallsyms]             [k] policy_nodemask
     0.00%  test     [kernel.kallsyms]             [k] __slab_free
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c33f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004b90f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027ab3
     0.00%  test     [kernel.kallsyms]             [k] block_invalidate_folio
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3e3
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000277ec
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027b21
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027af5
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e2e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000270a7
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027b1c
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3b1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000277f2
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3a1
     0.00%  test     [kernel.kallsyms]             [k] generic_file_read_iter
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002727a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2d5
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a59
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1cd
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027928
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::rml::private_worker::run()
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027115
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a5b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027abc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002761e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e68
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a3c
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e21
     0.00%  test     [kernel.kallsyms]             [k] page_counter_uncharge
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002fc7
     0.00%  test     [kernel.kallsyms]             [k] vsnprintf
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c344
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002eb7
     0.00%  test     [kernel.kallsyms]             [k] sysvec_thermal
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027212
     0.00%  test     libc.so.6                     [.] cfree@GLIBC_2.2.5
     0.00%  test     ld-linux-x86-64.so.2          [.] fstatat64
     0.00%  test     [kernel.kallsyms]             [k] update_sg_lb_stats
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1a3
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c349
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002718a
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002dc2
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c816
     0.00%  test     [kernel.kallsyms]             [k] truncate_inode_pages_range
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d55
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4fe
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d29
     0.00%  test     [kernel.kallsyms]             [k] __mutex_init
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::parallel::getCurrentParallelForAPI()
     0.00%  test     [kernel.kallsyms]             [k] strchr
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000271bb
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d48
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e64
     0.00%  test     [kernel.kallsyms]             [k] copyout
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d9f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c40f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d633
     0.00%  test     ld-linux-x86-64.so.2          [.] __GI___tunables_init
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002714b
     0.00%  test     libc.so.6                     [.] _int_free
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000026fa6
     0.00%  test     [kernel.kallsyms]             [k] filemap_read
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027870
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::get_critical_task(tbb::detail::d1::task*, tbb::detail::r1::execution_data_ext&, long, bool)
     0.00%  test     [kernel.kallsyms]             [k] filemap_get_read_batch
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027052
     0.00%  test     libc.so.6                     [.] malloc
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c299
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002f0d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000273f6
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027043
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ed1
     0.00%  test     [kernel.kallsyms]             [k] update_sg_wakeup_stats
     0.00%  test     [kernel.kallsyms]             [k] _find_next_bit
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027595
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027110
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007deb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3cb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000275c1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002712a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c20f
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e73
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000277b7
     0.00%  test     [kernel.kallsyms]             [k] filemap_map_pages
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027c40
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002783e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c58e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002762e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000272a1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e84
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002721b
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f5c
     0.00%  test     [kernel.kallsyms]             [k] cpuacct_charge
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ef5
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::outermost_worker_waiter::continue_execution(tbb::detail::r1::arena_slot&, tbb::detail::d1::task*&) const
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6da
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027afd
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3db
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c53e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027197
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e1d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027935
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cc1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c50e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027815
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f02
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a09
     0.00%  test     [kernel.kallsyms]             [k] __memcg_kmem_charge_page
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000270d4
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027955
     0.00%  test     libz.so.1.2.11                [.] 0x00000000000033cf
     0.00%  test     [kernel.kallsyms]             [k] allocate_fake_cpuc
     0.00%  test     [kernel.kallsyms]             [k] mas_alloc_nodes
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1db
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c319
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000275f5
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000002711d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4f6
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c49c
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c475
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5ae
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027029
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000020eeb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000277d9
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c21e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027093
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027118
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000270e3
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bb55
     0.00%  test     [kernel.kallsyms]             [k] early_xen_iret_patch
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e11
     0.00%  test     [kernel.kallsyms]             [k] access_error
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c42d
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c486
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5b2
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ce4
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bb9d
     0.00%  test     [kernel.kallsyms]             [k] rcu_note_context_switch
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027037
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ec1
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000270b8
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c47e
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004bbc0
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ec6
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2dd
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e15
     0.00%  test     [kernel.kallsyms]             [k] should_fail_alloc_page
     0.00%  test     libopencv_imgproc.so.4.9.0    [.] cv::initInterTab2D(int, bool)
     0.00%  test     [kernel.kallsyms]             [k] intel_get_event_constraints
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c58a
     0.00%  test     [kernel.kallsyms]             [k] __get_vma_policy
     0.00%  test     [kernel.kallsyms]             [k] filemap_unaccount_folio
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c539
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ebd
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048deb
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ced
     0.00%  test     test                          [.] std::allocator<unsigned long>::~allocator()
     0.00%  test     libpng16.so.16.37.0           [.] 0x000000000001fb57
     0.00%  test     [kernel.kallsyms]             [k] __calc_delta
     0.00%  test     [kernel.kallsyms]             [k] should_failslab
     0.00%  test     [kernel.kallsyms]             [k] tlb_gather_mmu
     0.00%  test     [kernel.kallsyms]             [k] __rb_insert_augmented
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002f56
     0.00%  test     libc.so.6                     [.] _int_malloc
     0.00%  test     test                          [.] std::vector<unsigned long, std::allocator<unsigned long> >::~vector()
     0.00%  test     [kernel.kallsyms]             [k] blkcg_maybe_throttle_current
     0.00%  test     [kernel.kallsyms]             [k] select_idle_core
     0.00%  test     [kernel.kallsyms]             [k] irqentry_exit_to_user_mode
     0.00%  test     [nvidia]                      [k] _nv011240rm
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000015fd6
     0.00%  test     [kernel.kallsyms]             [k] intel_cpuc_finish
     0.00%  test     [kernel.kallsyms]             [k] list_add_event
     0.00%  test     [kernel.kallsyms]             [k] finish_task_switch.isra.0
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d3f
     0.00%  test     [kernel.kallsyms]             [k] pfn_pte
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000007e10
     0.00%  test     [kernel.kallsyms]             [k] __perf_event_task_sched_out
     0.00%  test     [kernel.kallsyms]             [k] dequeue_task_fair
     0.00%  test     [kernel.kallsyms]             [k] schedule
     0.00%  test     libc.so.6                     [.] pthread_getspecific@@GLIBC_2.34
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::get_stream_or_critical_task(tbb::detail::r1::execution_data_ext&, tbb::detail::r1::arena&, tbb::detail::r1::task_stream<(tbb::detail::r1::task_stream_accessor_type)0>&, unsigned int&, long, bool)
     0.00%  test     [kernel.kallsyms]             [k] mmap_region
     0.00%  test     [kernel.kallsyms]             [k] update_sd_lb_stats.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] intel_pmu_hw_config.part.0
     0.00%  test     [kernel.kallsyms]             [k] update_min_vruntime
     0.00%  test     [kernel.kallsyms]             [k] __init_waitqueue_head
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002f6f
     0.00%  test     [kernel.kallsyms]             [k] __tlb_remove_page_size
     0.00%  test     [kernel.kallsyms]             [k] update_load_avg
     0.00%  test     [nvidia]                      [k] _nv030686rm
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002eae
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002d37
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::TLSDataContainer::getData() const
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000003453
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::theRNG()
     0.00%  test     [kernel.kallsyms]             [k] irqentry_exit
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::thread_dispatcher::client_in_need(tbb::detail::r1::thread_dispatcher_client*)
     0.00%  test     [kernel.kallsyms]             [k] find_busiest_group
     0.00%  test     [kernel.kallsyms]             [k] update_rq_clock
     0.00%  test     [kernel.kallsyms]             [k] error_return
     0.00%  test     libopencv_core.so.4.9.0       [.] tbb::detail::d1::start_for<tbb::detail::d1::blocked_range<int>, cv::parallel::tbb::ParallelForBackend::CallbackProxy, tbb::detail::d1::auto_partitioner const>::execute(tbb::detail::d1::execution_data&)
     0.00%  test     test                          [.] sqrtf@plt
     0.00%  test     [kernel.kallsyms]             [k] __update_load_avg_se
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::(anonymous namespace)::ParallelLoopBodyWrapper::operator()(cv::Range const&) const
     0.00%  test     [kernel.kallsyms]             [k] _copy_from_user
     0.00%  test     [kernel.kallsyms]             [k] dequeue_entity
     0.00%  perf-ex  [kernel.kallsyms]             [k] perf_iterate_ctx
     0.00%  test     [kernel.kallsyms]             [k] note_interrupt
     0.00%  test     [nvidia]                      [k] _nv030661rm
     0.00%  test     [nvidia]                      [k] _nv011241rm
     0.00%  test     [kernel.kallsyms]             [k] __x64_sys_sched_setaffinity
     0.00%  test     [kernel.kallsyms]             [k] amd_clear_divider
     0.00%  test     [kernel.kallsyms]             [k] folio_lruvec_lock_irqsave
     0.00%  test     [kernel.kallsyms]             [k] nohz_balancer_kick
     0.00%  test     libm.so.6                     [.] __sqrtf_finite@GLIBC_2.15
     0.00%  test     test                          [.] atan2f@plt
     0.00%  test     [kernel.kallsyms]             [k] kthread_blkcg
     0.00%  test     [kernel.kallsyms]             [k] set_pte
     0.00%  test     [kernel.kallsyms]             [k] dl_task_check_affinity
