# To display the perf.data header info, please use --header/--header-only options.
#
#
# Total Lost Samples: 0
#
# Samples: 31K of event 'branch-instructions'
# Event count (approx.): 6294442878
#
# Overhead  Command  Shared Object                 Symbol                                                                                                                                                                                                                                                                                                             
# ........  .......  ............................  ...................................................................................................................................................................................................................................................................................................................
#
     0.01%  test     [kernel.kallsyms]             [k] policy_nodemask
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c01b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c12e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c0ef
     0.01%  test     [kernel.kallsyms]             [k] pfn_pte
     0.01%  test     [kernel.kallsyms]             [k] crc32c_pcl_intel_update
     0.01%  test     [kernel.kallsyms]             [k] should_fail_alloc_page
     0.01%  test     [kernel.kallsyms]             [k] kmem_cache_alloc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6e4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6d7
     0.01%  test     [kernel.kallsyms]             [k] __schedule
     0.01%  test     [kernel.kallsyms]             [k] list_add_event
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d66d
     0.01%  test     [kernel.kallsyms]             [k] __srcu_read_lock
     0.01%  test     [kernel.kallsyms]             [k] get_partial_node.part.0
     0.01%  test     [kernel.kallsyms]             [k] __cond_resched
     0.01%  test     [kernel.kallsyms]             [k] exit_to_user_mode_loop
     0.01%  test     ld-linux-x86-64.so.2          [.] _dl_find_object
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfa9
     0.01%  test     [kernel.kallsyms]             [k] irqentry_exit_to_user_mode
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d48
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271e3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271fa
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027142
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048db7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c50e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004be6f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000373eb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c468
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c47a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002792b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027197
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7fe
     0.01%  test     [kernel.kallsyms]             [k] filemap_get_folios_tag
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cbd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000008df1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c031
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4b5
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c0af
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015617
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002797b
     0.01%  test     [kernel.kallsyms]             [k] jbd2_write_access_granted
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6de
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7f3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d508
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c715
     0.01%  test     [kernel.kallsyms]             [k] folio_create_empty_buffers
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7e0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c05b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3eb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bead
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007de3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4f8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4a4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000000610b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000155b0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5ee
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c18c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d52d
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d3e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271c0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000373d0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4f2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6e4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bffb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271a3
     0.01%  test     [kernel.kallsyms]             [k] filemap_get_read_batch
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d7f3
     0.01%  test     [kernel.kallsyms]             [k] truncate_cleanup_folio
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cc1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e88
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3ef
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c513
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c037
     0.01%  test     [kernel.kallsyms]             [k] arch_scale_freq_tick
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271d3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000272b4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ce0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027601
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027110
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c578
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5aa
     0.01%  test     [kernel.kallsyms]             [k] __fget_light
     0.01%  test     [kernel.kallsyms]             [k] ext4_fc_track_inode
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e43
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c007
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000273e0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d65b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000278eb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5fb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c121
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c27a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000276e6
     0.01%  test     [kernel.kallsyms]             [k] ext4_es_insert_delayed_block
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e62
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027167
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1a3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bc1e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bb1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e3f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c610
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000060a7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048eae
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c303
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000015613
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c78e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b90
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002708e
     0.01%  test     [kernel.kallsyms]             [k] call_function_single_prep_ipi
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3bb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000276fa
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027910
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000007d47
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048cdb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6ba
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfcb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c31f
     0.01%  test     [kernel.kallsyms]             [k] timerqueue_add
     0.01%  test     test                          [.] operator new(unsigned long, void*)
     0.01%  test     [kernel.kallsyms]             [k] access_error
     0.01%  test     [kernel.kallsyms]             [k] copy_process
     0.01%  test     [kernel.kallsyms]             [k] pgd_none
     0.01%  test     [kernel.kallsyms]             [k] asm_sysvec_apic_timer_interrupt
     0.01%  test     [kernel.kallsyms]             [k] __fsnotify_parent
     0.01%  test     [kernel.kallsyms]             [k] free_unref_page_list
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b7e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bd6
     0.01%  test     [kernel.kallsyms]             [k] kfree
     0.01%  test     [kernel.kallsyms]             [k] update_load_avg
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156ae
     0.01%  test     [kernel.kallsyms]             [k] syscall_return_via_sysret
     0.01%  test     libc.so.6                     [.] malloc
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::get_critical_task(tbb::detail::d1::task*, tbb::detail::r1::execution_data_ext&, long, bool)
     0.01%  test     test                          [.] std::vector<int, std::allocator<int> >::size() const
     0.01%  test     [kernel.kallsyms]             [k] intel_put_event_constraints
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::rml::private_worker::run()
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d55d
     0.01%  test     [kernel.kallsyms]             [k] __folio_throttle_swaprate
     0.01%  test     [kernel.kallsyms]             [k] kmem_cache_alloc_node
     0.01%  test     [kernel.kallsyms]             [k] perf_init_event
     0.01%  test     [kernel.kallsyms]             [k] icl_get_event_constraints
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bef7
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::outermost_worker_waiter::continue_execution(tbb::detail::r1::arena_slot&, tbb::detail::d1::task*&) const
     0.01%  test     [kernel.kallsyms]             [k] __slab_free
     0.01%  test     [kernel.kallsyms]             [k] __intel_shared_reg_get_constraints
     0.01%  test     libtbb.so.12.12               [.] tbb::detail::r1::thread_dispatcher::client_in_need(tbb::detail::r1::thread_dispatcher_client*)
     0.01%  test     [kernel.kallsyms]             [k] inherit_task_group.isra.0
     0.01%  test     [kernel.kallsyms]             [k] hook_file_open
     0.01%  test     ld-linux-x86-64.so.2          [.] _dl_fixup
     0.01%  test     libopencv_core.so.4.9.0       [.] cv::parallel_for_cb(int, int, void*)
     0.01%  test     [kernel.kallsyms]             [k] slab_update_freelist.constprop.0.isra.0
     0.01%  test     [kernel.kallsyms]             [k] kmalloc_trace
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002d13
     0.01%  test     [kernel.kallsyms]             [k] schedule
     0.01%  test     test                          [.] sqrtf@plt
     0.01%  test     [kernel.kallsyms]             [k] update_sg_lb_stats
     0.01%  test     [kernel.kallsyms]             [k] __init_waitqueue_head
     0.01%  test     [kernel.kallsyms]             [k] policy_node
     0.01%  test     [kernel.kallsyms]             [k] idle_cpu
     0.01%  test     [kernel.kallsyms]             [k] __perf_addr_filters_adjust
     0.01%  test     [kernel.kallsyms]             [k] run_posix_cpu_timers
     0.01%  test     [kernel.kallsyms]             [k] ktime_get
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000271f1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002727d
     0.01%  test     libopencv_imgproc.so.4.9.0    [.] cv::hal::resize(int, unsigned char const*, unsigned long, int, int, unsigned char*, unsigned long, int, int, double, double, int)
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c62e
     0.01%  test     [kernel.kallsyms]             [k] pud_val
     0.01%  test     [kernel.kallsyms]             [k] start_this_handle
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d69
     0.01%  test     libjpeg.so.8.2.2              [.] jzero_far@plt
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028bcf
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b50
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3f7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f9e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c570
     0.01%  test     [kernel.kallsyms]             [k] inc_mm_counter
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027234
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2b3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c427
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c620
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027121
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000008dec
     0.01%  test     [kernel.kallsyms]             [k] free_pcppages_bulk
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027958
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dc9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4ac
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000006141
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d533
     0.01%  test     [kernel.kallsyms]             [k] account_process_tick
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048d39
     0.01%  test     [kernel.kallsyms]             [k] __wake_up_common
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027815
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c42d
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfb1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bff7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c0b5
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c451
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5ce
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c647
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c7ba
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e15
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2af
     0.01%  test     libjpeg.so.8.2.2              [.] jpeg_read_scanlines
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e68
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027241
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027928
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c399
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c518
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bbb4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c0cd
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c264
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000026f30
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c54a
     0.01%  test     [kernel.kallsyms]             [k] bio_add_page
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000008df6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027b21
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d5b1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfad
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000006143
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002711d
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b87
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000026f71
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d637
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c52c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020e0b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028cd8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d748
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048ea2
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c33f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c4fa
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002723a
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027c47
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d609
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e8c
     0.01%  test     [kernel.kallsyms]             [k] filemap_add_folio
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000006110
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000276ef
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dbf
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dc4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e66
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000270e6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a49
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b97
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048dd9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3fb
     0.01%  test     [kernel.kallsyms]             [k] jbd2_journal_dirty_metadata
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027bf8
     0.01%  test     [kernel.kallsyms]             [k] map_id_up
     0.01%  test     [kernel.kallsyms]             [k] update_process_times
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a59
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d603
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d6ad
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3e7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e7b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c47e
     0.01%  test     [kernel.kallsyms]             [k] balance_dirty_pages_ratelimited_flags
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c32f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000276e3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d4fc
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027438
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027708
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bac9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c564
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020ea4
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000270d8
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027935
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bec9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c16b
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3cb
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000000612e
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000002781c
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c594
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027246
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c05f
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c258
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c5a0
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000020f94
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c1e3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000272b1
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000048e50
     0.01%  test     [kernel.kallsyms]             [k] rcu_cblist_dequeue
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027410
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bfc6
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000206c3
     0.01%  test     [kernel.kallsyms]             [k] fault_in_readable
     0.01%  test     [kernel.kallsyms]             [k] should_failslab
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027282
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bf47
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000026fab
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000027a50
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c73b
     0.01%  test     [kernel.kallsyms]             [k] mpage_prepare_extent_to_map
     0.01%  test     [kernel.kallsyms]             [k] _raw_read_unlock
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000155b7
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c2c9
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004bff3
     0.01%  test     [kernel.kallsyms]             [k] folio_mapping
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c272
     0.01%  test     [kernel.kallsyms]             [k] account_user_time
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156d3
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000028b00
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c3e3
     0.01%  test     [kernel.kallsyms]             [k] xas_find_marked
     0.01%  test     [kernel.kallsyms]             [k] __update_load_avg_cfs_rq
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156a9
     0.01%  test     [kernel.kallsyms]             [k] update_curr
     0.01%  test     libjpeg.so.8.2.2              [.] 0x0000000000018f90
     0.01%  test     [kernel.kallsyms]             [k] __cgroup_account_cputime_field
     0.01%  test     [kernel.kallsyms]             [k] fpregs_assert_state_consistent
     0.01%  test     libjpeg.so.8.2.2              [.] 0x00000000000156be
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002dbf
     0.01%  test     libz.so.1.2.11                [.] 0x0000000000002dc2
     0.01%  test     [kernel.kallsyms]             [k] syscall_exit_to_user_mode
     0.01%  test     [kernel.kallsyms]             [k] ttwu_do_activate
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6ba
     0.01%  test     [kernel.kallsyms]             [k] get_random_u32
     0.01%  test     [kernel.kallsyms]             [k] error_return
     0.01%  test     [kernel.kallsyms]             [k] irqentry_enter
     0.01%  test     [kernel.kallsyms]             [k] try_to_wake_up
     0.01%  test     [kernel.kallsyms]             [k] intel_get_event_constraints
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000004c747
     0.01%  test     [kernel.kallsyms]             [k] _raw_spin_unlock_irq
     0.01%  test     [kernel.kallsyms]             [k] current_time
     0.01%  test     [kernel.kallsyms]             [k] __x64_sys_rt_sigprocmask
     0.01%  test     libjpeg.so.8.2.2              [.] 0x000000000003d500
     0.01%  test     [kernel.kallsyms]             [k] finish_task_switch.isra.0
     0.01%  test     [kernel.kallsyms]             [k] put_cpu_partial
     0.01%  test     [kernel.kallsyms]             [k] mas_wr_node_store
     0.01%  test     [kernel.kallsyms]             [k] __memset
     0.01%  test     [kernel.kallsyms]             [k] rebalance_domains
     0.01%  test     [kernel.kallsyms]             [k] down_write_killable
     0.01%  test     [kernel.kallsyms]             [k] x86_setup_perfctr
     0.01%  test     [nvidia]                      [k] _nv011241rm
     0.00%  test     ld-linux-x86-64.so.2          [.] strcmp
     0.00%  test     libc.so.6                     [.] _int_malloc
     0.00%  test     [kernel.kallsyms]             [k] kmalloc_node_trace
     0.00%  test     [kernel.kallsyms]             [k] perf_group_attach
     0.00%  test     [kernel.kallsyms]             [k] __perf_event_read_size
     0.00%  test     [kernel.kallsyms]             [k] intel_cpuc_finish
     0.00%  test     ld-linux-x86-64.so.2          [.] do_lookup_x
     0.00%  test     libc.so.6                     [.] _dl_addr
     0.00%  test     [kernel.kallsyms]             [k] migrate_task_rq_fair
     0.00%  test     [kernel.kallsyms]             [k] native_set_pte
     0.00%  test     [kernel.kallsyms]             [k] format_decode
     0.00%  test     [kernel.kallsyms]             [k] rseq_ip_fixup
     0.00%  test     [kernel.kallsyms]             [k] sbitmap_queue_clear_batch
     0.00%  test     libtbb.so.12.12               [.] tbb::detail::r1::task_dispatcher::get_stream_or_critical_task(tbb::detail::r1::execution_data_ext&, tbb::detail::r1::arena&, tbb::detail::r1::task_stream<(tbb::detail::r1::task_stream_accessor_type)0>&, unsigned int&, long, bool)
     0.00%  test     [kernel.kallsyms]             [k] sysfs_kf_seq_show
     0.00%  test     [kernel.kallsyms]             [k] __get_user_8
     0.00%  test     [kernel.kallsyms]             [k] restore_fpregs_from_fpstate
     0.00%  test     [kernel.kallsyms]             [k] generic_exec_single
     0.00%  test     [kernel.kallsyms]             [k] step_into
     0.00%  test     [kernel.kallsyms]             [k] acpi_os_read_port
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002532
     0.00%  test     libhwloc.so.15.5.4            [.] cpuid_or_from_dump
     0.00%  test     [kernel.kallsyms]             [k] rcu_segcblist_add_len
     0.00%  test     [kernel.kallsyms]             [k] exit_shm
     0.00%  test     [kernel.kallsyms]             [k] insert_vmap_area.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] userfaultfd_remove
     0.00%  test     [kernel.kallsyms]             [k] update_cfs_group
     0.00%  test     [kernel.kallsyms]             [k] vmap_pages_pud_range
     0.00%  test     [kernel.kallsyms]             [k] restore_regs_and_return_to_kernel
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002db2
     0.00%  test     [kernel.kallsyms]             [k] sched_clock
     0.00%  test     [kernel.kallsyms]             [k] tick_sched_do_timer
     0.00%  test     [kernel.kallsyms]             [k] futex_get_value_locked
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002f9c
     0.00%  test     libc.so.6                     [.] _IO_fread
     0.00%  test     [kernel.kallsyms]             [k] __update_blocked_fair
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002dc6
     0.00%  test     [nvidia]                      [k] _nv030683rm
     0.00%  test     [kernel.kallsyms]             [k] insert_vmap_area_augment.constprop.0
     0.00%  test     [kernel.kallsyms]             [k] perf_event_init_context
     0.00%  test     [kernel.kallsyms]             [k] vma_set_page_prot
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000003213
     0.00%  test     libz.so.1.2.11                [.] 0x00000000000025a8
     0.00%  test     [kernel.kallsyms]             [k] rcu_sched_clock_irq
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c6d7
     0.00%  test     [kernel.kallsyms]             [k] scheduler_tick
     0.00%  test     [kernel.kallsyms]             [k] enqueue_task_fair
     0.00%  test     libz.so.1.2.11                [.] 0x0000000000002ed0
     0.00%  test     [kernel.kallsyms]             [k] asm_sysvec_thermal
     0.00%  test     [x86_pkg_temp_thermal]        [k] pkg_thermal_notify
     0.00%  test     libjpeg.so.8.2.2              [.] 0x000000000004c23a
     0.00%  test     libjpeg.so.8.2.2              [.] 0x0000000000027118
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::_InputArray::kind() const
     0.00%  test     libopencv_core.so.4.9.0       [.] cv::TLSDataContainer::getData() const
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000278df
     0.00%  test     libjpeg.so.8.2.2              [.] 0x00000000000271ca
